"X","Y","Z","Acc","Time"
"-1.4","-1.7","-0.9","2.4","143.6"
"-0.5","-0.7","-3.8","3.9","143.6"
"-0.5","0.2","-7.0","7.0","143.6"
"-1.2","0.8","-7.1","7.2","143.6"
"-0.5","2.0","-4.7","5.1","143.6"
"0.8","2.9","-1.7","3.5","143.6"
"4.8","3.1","-10.6","12.0","143.6"
"4.8","0.8","-2.4","5.4","143.6"
"2.5","0.0","5.5","6.0","143.7"
"1.8","0.8","7.3","7.6","143.7"
"2.5","2.0","5.8","6.6","143.7"
"3.0","3.0","3.1","5.3","143.7"
"2.5","3.3","0.7","4.2","143.7"
"1.3","3.2","-0.9","3.6","143.7"
"0.1","2.9","-0.8","3.0","143.7"
"-0.4","2.8","-0.3","2.8","143.7"
"-0.4","2.8","0.2","2.8","143.7"
"-0.4","2.7","0.7","2.8","143.7"
"-0.2","2.6","1.1","2.8","143.8"
"-0.4","2.4","2.0","3.1","143.8"
"-0.4","2.4","2.6","3.6","143.8"
"-0.5","2.7","2.8","3.9","143.8"
"-0.6","2.8","1.9","3.4","143.8"
"-0.6","2.8","0.7","2.9","143.8"
"-0.8","2.7","-0.2","2.8","143.8"
"-1.3","2.1","-1.3","2.8","143.8"
"-1.9","1.1","-3.0","3.7","143.8"
"-2.8","-0.3","-4.9","5.7","143.8"
"-2.9","-2.5","-7.8","8.7","143.8"
"-2.1","-7.2","-17.8","19.3","143.9"
"-5.6","-15.7","-25.4","30.4","143.9"
"-8.4","-18.2","-13.2","24.0","143.9"
"-2.9","-11.8","0.2","12.2","143.9"
"2.8","-3.7","3.2","5.6","143.9"
"4.6","1.9","3.5","6.1","143.9"
"2.8","5.6","0.5","6.3","143.9"
"0.9","7.1","-0.9","7.2","143.9"
"-0.4","6.7","1.8","6.9","143.9"
"-2.9","3.7","10.7","11.7","143.9"
"-6.4","-1.4","18.5","19.6","144.0"
"-6.4","-3.9","21.8","23.1","144.0"
"-2.7","-3.6","16.4","17.0","144.0"
"2.6","-0.3","4.2","4.9","144.0"
"5.2","2.3","-4.9","7.5","144.0"
"4.7","3.0","-8.5","10.2","144.0"
"3.6","2.9","-7.1","8.5","144.0"
"2.0","1.9","-3.8","4.7","144.0"
"1.4","1.2","-1.4","2.3","144.0"
"1.4","0.5","0.4","1.5","144.0"
"3.0","0.4","1.8","3.5","144.0"
"4.7","0.4","2.1","5.2","144.1"
"4.6","-0.4","1.8","5.0","144.1"
"3.2","-1.7","2.4","4.3","144.1"
"2.1","-2.9","3.5","5.0","144.1"
"1.1","-3.7","3.6","5.3","144.1"
"0.2","-3.5","2.3","4.2","144.1"
"0.4","-1.9","0.0","1.9","144.1"
"1.2","0.6","-1.2","1.8","144.1"
"1.5","2.3","-2.1","3.5","144.1"
"1.2","3.1","-2.3","4.0","144.1"
"0.8","3.5","-2.2","4.2","144.2"
"0.4","3.5","-2.1","4.1","144.2"
"0.1","2.9","-2.0","3.5","144.2"
"-0.3","1.8","-2.1","2.8","144.2"
"-1.1","0.0","-3.9","4.1","144.2"
"-1.8","-1.1","-4.1","4.6","144.2"
"-1.7","-1.2","-3.1","3.7","144.2"
"-1.5","-1.2","-2.1","2.8","144.2"
"-1.3","-1.4","-1.2","2.3","144.2"
"-0.9","-1.2","0.0","1.5","144.2"
"-0.7","-0.9","0.4","1.2","144.3"
"-0.7","-0.5","0.0","0.9","144.3"
"-0.5","0.3","0.5","0.8","144.3"
"-0.5","0.7","1.4","1.6","144.3"
"-0.6","0.6","2.1","2.3","144.3"
"-0.7","0.3","2.1","2.2","144.3"
"-0.8","-0.3","2.0","2.2","144.3"
"-0.9","-0.8","1.9","2.2","144.3"
"-0.7","-1.3","1.6","2.2","144.3"
"-0.3","-1.4","0.9","1.7","144.3"
"0.1","-1.4","-0.2","1.4","144.3"
"-0.3","-1.5","-2.4","2.8","144.4"
"-2.4","-1.5","-8.0","8.5","144.4"
"-2.0","-1.1","-6.7","7.1","144.4"
"-0.3","-0.7","-2.5","2.6","144.4"
"0.9","-0.4","0.0","1.0","144.4"
"1.2","-0.5","1.2","1.8","144.4"
"1.3","-0.6","1.6","2.1","144.4"
"1.5","-0.9","1.3","2.2","144.4"
"1.6","-1.3","0.3","2.1","144.4"
"1.3","-1.7","-0.7","2.3","144.4"
"0.8","-2.2","-1.8","3.0","144.5"
"0.4","-2.7","-2.7","3.8","144.5"
"0.4","-2.5","-2.6","3.6","144.5"
"0.5","-1.4","-2.0","2.5","144.5"
"1.0","0.2","0.0","1.0","144.5"
"1.7","0.9","2.2","2.9","144.5"
"1.8","1.3","3.8","4.4","144.5"
"0.9","1.5","5.1","5.4","144.5"
"-1.0","1.8","5.9","6.2","144.5"
"-3.0","1.8","6.5","7.4","144.5"
"-4.1","1.2","7.1","8.3","144.5"
"-4.6","0.0","7.6","8.9","144.6"
"-4.6","-1.1","6.4","8.0","144.6"
"-3.9","-1.6","4.6","6.2","144.6"
"-2.9","-1.7","1.7","3.8","144.6"
"-2.1","-1.2","-1.6","2.9","144.6"
"-1.0","0.0","-5.0","5.1","144.6"
"-1.1","0.8","-8.1","8.2","144.6"
"-0.7","2.0","-8.6","8.9","144.6"
"1.0","3.1","-6.1","6.9","144.6"
"1.9","3.3","-2.3","4.4","144.6"
"2.4","3.3","0.1","4.1","144.7"
"6.1","2.8","-8.2","10.6","144.7"
"5.5","0.4","-1.3","5.7","144.7"
"2.8","-0.3","6.2","6.8","144.7"
"1.6","0.5","7.6","7.8","144.7"
"1.9","1.7","5.8","6.3","144.7"
"2.6","2.8","3.1","4.9","144.7"
"2.5","3.3","0.8","4.2","144.7"
"2.1","3.5","-0.8","4.2","144.7"
"1.3","3.4","-1.1","3.8","144.7"
"0.4","2.9","-0.4","3.0","144.8"
"-0.5","2.4","0.7","2.5","144.8"
"-1.1","2.0","1.4","2.7","144.8"
"-1.3","1.8","1.8","2.9","144.8"
"-1.1","1.9","1.8","2.8","144.8"
"-0.8","2.1","1.7","2.8","144.8"
"-0.5","2.3","1.5","2.8","144.8"
"-0.4","2.3","1.2","2.6","144.8"
"-0.5","1.9","0.7","2.1","144.8"
"-0.6","1.3","-0.6","1.6","144.8"
"-1.2","0.1","-2.5","2.8","144.8"
"-2.5","-2.0","-6.5","7.2","144.9"
"-3.1","-5.2","-13.7","15.0","144.9"
"-4.4","-10.7","-24.3","26.9","144.9"
"-8.8","-16.9","-24.2","30.8","144.9"
"-6.8","-15.2","-4.7","17.3","144.9"
"-0.6","-7.5","4.3","8.7","144.9"
"2.9","-0.4","5.1","5.9","144.9"
"2.3","4.3","4.2","6.4","144.9"
"1.0","6.6","3.0","7.3","144.9"
"0.0","7.0","2.2","7.3","144.9"
"-1.3","6.0","2.3","6.6","145.0"
"-5.7","0.9","5.1","7.7","145.0"
"-8.0","-4.5","6.6","11.3","145.0"
"-5.9","-6.6","8.4","12.2","145.0"
"-0.9","-3.9","11.1","11.8","145.0"
"3.5","0.4","8.3","9.0","145.0"
"6.1","3.8","3.3","7.9","145.0"
"6.4","5.5","0.2","8.4","145.0"
"5.3","5.8","-1.4","8.0","145.0"
"4.5","5.3","-1.6","7.1","145.0"
"3.8","4.2","-0.1","5.7","145.0"
"4.4","3.6","1.9","6.0","145.1"
"4.9","2.8","2.4","6.1","145.1"
"4.3","1.3","2.2","5.0","145.1"
"2.8","-0.6","1.9","3.4","145.1"
"1.1","-2.8","2.0","3.6","145.1"
"-0.4","-5.1","3.2","6.0","145.1"
"-1.2","-7.1","3.6","8.1","145.1"
"-1.1","-7.8","2.2","8.2","145.1"
"-0.3","-6.5","-0.4","6.5","145.1"
"0.6","-3.6","-2.7","4.5","145.1"
"1.2","-0.1","-3.3","3.5","145.2"
"1.1","2.2","-2.9","3.8","145.2"
"0.7","3.4","-2.7","4.4","145.2"
"0.2","4.0","-2.6","4.8","145.2"
"0.0","4.1","-2.3","4.7","145.2"
"0.0","3.7","-2.2","4.3","145.2"
"-0.2","2.8","-2.1","3.5","145.2"
"-0.8","1.8","-6.5","6.8","145.2"
"-2.2","0.3","-6.9","7.2","145.2"
"-2.6","-0.3","-3.9","4.7","145.2"
"-2.2","-0.8","-1.3","2.7","145.3"
"-1.6","-1.4","0.5","2.2","145.3"
"-0.7","-1.5","1.5","2.2","145.3"
"0.2","-1.2","2.1","2.4","145.3"
"0.6","-0.2","2.3","2.4","145.3"
"0.5","0.7","2.4","2.5","145.3"
"0.3","1.2","2.3","2.6","145.3"
"0.0","1.1","2.1","2.4","145.3"
"-0.3","0.7","2.1","2.2","145.3"
"-0.4","0.1","2.2","2.2","145.3"
"-0.3","-0.7","2.2","2.3","145.3"
"-0.2","-1.5","1.7","2.3","145.4"
"0.0","-2.1","0.9","2.3","145.4"
"0.3","-2.2","-0.2","2.2","145.4"
"0.4","-2.1","-1.1","2.4","145.4"
"0.3","-1.9","-1.7","2.6","145.4"
"0.0","-1.4","-2.2","2.6","145.4"
"-3.0","-0.9","-14.1","14.4","145.4"
"-3.6","-0.4","-14.5","14.9","145.4"
"-0.7","-0.3","-3.3","3.4","145.4"
"1.5","-0.9","3.3","3.7","145.4"
"2.0","-1.7","4.9","5.6","145.5"
"2.4","-2.1","4.3","5.4","145.5"
"2.3","-2.1","2.9","4.3","145.5"
"1.8","-1.7","1.2","2.8","145.5"
"0.8","-1.2","-1.0","1.8","145.5"
"-0.6","-1.0","-4.6","4.7","145.5"
"-0.9","-0.4","-5.0","5.1","145.5"
"0.7","0.6","-0.9","1.3","145.5"
"1.8","0.9","3.3","3.9","145.5"
"1.9","1.1","5.3","5.7","145.5"
"0.4","0.8","6.1","6.2","145.5"
"-1.6","0.8","7.0","7.2","145.6"
"-3.2","0.5","7.5","8.2","145.6"
"-4.0","-0.3","8.4","9.3","145.6"
"-4.1","-1.2","8.1","9.2","145.6"
"-3.4","-1.8","5.6","6.8","145.6"
"-2.9","-2.2","3.2","4.8","145.6"
"-2.2","-2.0","0.1","3.0","145.6"
"-1.5","-1.1","-3.2","3.7","145.6"
"-0.2","0.9","-7.1","7.2","145.6"
"-0.7","2.1","-7.9","8.2","145.6"
"-0.2","3.3","-6.5","7.3","145.7"
"0.8","4.0","-3.4","5.3","145.7"
"1.3","4.2","0.0","4.4","145.7"
"1.7","4.1","1.8","4.8","145.7"
"4.7","4.4","-5.3","8.3","145.7"
"5.9","2.7","-2.8","7.1","145.7"
"2.6","1.1","4.2","5.1","145.7"
"1.0","0.9","6.1","6.2","145.7"
"1.0","1.4","4.9","5.2","145.7"
"1.4","2.1","3.0","3.9","145.7"
"1.9","2.6","1.0","3.4","145.7"
"1.6","2.9","-0.5","3.3","145.8"
"0.7","2.7","-1.0","3.0","145.8"
"-0.3","2.2","-0.9","2.4","145.8"
"-1.1","1.7","-0.5","2.1","145.8"
"-1.5","1.5","0.2","2.1","145.8"
"-1.3","1.5","1.0","2.2","145.8"
"-1.2","1.5","1.7","2.6","145.8"
"-1.2","1.5","1.7","2.6","145.8"
"-1.3","1.4","0.6","2.0","145.8"
"-1.5","1.2","-1.5","2.4","145.8"
"-1.7","1.0","-4.1","4.5","145.9"
"-1.6","0.8","-6.2","6.5","145.9"
"-0.8","0.4","-7.8","7.9","145.9"
"0.0","-1.6","-8.5","8.6","145.9"
"-1.1","-6.1","-10.0","11.8","145.9"
"-3.7","-10.5","-10.2","15.1","145.9"
"-4.6","-11.5","-6.6","14.0","145.9"
"-1.6","-8.6","-3.8","9.5","145.9"
"1.6","-3.7","-2.3","4.6","145.9"
"3.1","0.7","-0.1","3.2","145.9"
"2.8","3.2","1.5","4.5","146.0"
"1.7","4.0","1.5","4.6","146.0"
"0.5","3.3","1.6","3.7","146.0"
"-1.0","1.3","3.2","3.6","146.0"
"-4.7","-3.2","7.8","9.7","146.0"
"-5.2","-4.4","14.7","16.2","146.0"
"-3.9","-4.2","15.9","16.9","146.0"
"-1.9","-3.6","10.8","11.5","146.0"
"0.5","-1.1","3.3","3.5","146.0"
"2.7","2.4","-1.6","4.0","146.0"
"3.8","5.4","-4.2","7.8","146.0"
"4.0","6.8","-4.7","9.2","146.1"
"3.3","6.2","-3.3","7.8","146.1"
"1.6","4.1","-1.1","4.5","146.1"
"0.1","1.7","0.5","1.8","146.1"
"-0.5","0.0","1.9","2.0","146.1"
"-0.5","-1.1","2.9","3.1","146.1"
"-0.2","-2.0","3.2","3.8","146.1"
"0.5","-2.4","2.5","3.5","146.1"
"1.1","-2.7","1.6","3.3","146.1"
"1.6","-3.0","1.0","3.5","146.1"
"2.0","-3.0","0.3","3.6","146.2"
"2.0","-2.5","-0.2","3.2","146.2"
"1.5","-1.8","-0.7","2.4","146.2"
"0.9","-0.6","-1.0","1.5","146.2"
"0.8","0.7","-1.2","1.6","146.2"
"0.9","1.8","-1.4","2.5","146.2"
"1.0","2.5","-1.7","3.2","146.2"
"1.0","2.7","-1.8","3.4","146.2"
"1.0","2.7","-1.8","3.4","146.2"
"0.8","2.2","-1.6","2.8","146.2"
"0.6","1.5","-1.5","2.2","146.2"
"0.3","0.7","-1.6","1.8","146.3"
"0.0","0.0","-4.4","4.4","146.3"
"-0.7","-0.5","-4.5","4.6","146.3"
"-1.1","-0.6","-2.8","3.1","146.3"
"-1.2","-1.0","-0.9","1.8","146.3"
"-1.0","-1.4","0.4","1.8","146.3"
"-0.6","-1.3","1.0","1.7","146.3"
"0.0","-0.6","1.4","1.5","146.3"
"0.2","0.2","1.4","1.4","146.3"
"0.1","0.5","1.3","1.4","146.3"
"-0.1","0.4","1.4","1.5","146.4"
"-0.3","-0.1","1.4","1.4","146.4"
"-0.3","-0.9","1.3","1.6","146.4"
"-0.2","-1.5","1.0","1.8","146.4"
"-0.2","-2.0","0.5","2.1","146.4"
"-0.1","-2.0","0.2","2.0","146.4"
"-0.1","-1.8","-0.2","1.8","146.4"
"-1.0","-1.3","-3.2","3.6","146.4"
"-2.9","-1.0","-8.0","8.6","146.4"
"-2.3","-0.7","-6.2","6.6","146.4"
"-0.7","-0.7","-1.3","1.6","146.5"
"0.4","-0.7","1.8","2.0","146.5"
"0.7","-0.9","2.1","2.4","146.5"
"0.8","-0.8","0.4","1.2","146.5"
"0.5","-0.5","-1.6","1.7","146.5"
"0.2","-0.4","-3.0","3.0","146.5"
"-0.2","-0.8","-3.6","3.7","146.5"
"-0.7","-1.5","-3.6","4.0","146.5"
"-0.4","-1.4","-2.4","2.8","146.5"
"0.8","-0.3","0.8","1.2","146.5"
"2.0","0.6","4.7","5.1","146.5"
"2.5","0.9","6.5","7.0","146.6"
"2.2","0.8","6.2","6.6","146.6"
"1.0","0.5","6.4","6.5","146.6"
"-0.5","0.3","6.7","6.7","146.6"
"-2.0","0.0","6.7","7.0","146.6"
"-2.9","-0.8","7.1","7.7","146.6"
"-3.2","-1.8","6.3","7.3","146.6"
"-3.4","-2.8","4.4","6.2","146.6"
"-3.2","-3.1","1.8","4.8","146.6"
"-2.5","-2.4","-1.3","3.7","146.6"
"-1.1","-0.6","-4.4","4.6","146.7"
"-0.6","1.2","-6.8","6.9","146.7"
"-0.4","2.8","-7.8","8.3","146.7"
"0.4","3.8","-6.4","7.5","146.7"
"1.3","4.2","-3.0","5.3","146.7"
"1.7","4.0","0.3","4.4","146.7"
"3.7","3.7","-6.0","8.0","146.7"
"4.4","1.4","-3.8","6.0","146.7"
"1.9","0.1","4.7","5.1","146.7"
"0.7","0.7","7.4","7.5","146.7"
"0.9","1.8","6.1","6.4","146.7"
"1.3","2.8","3.7","4.8","146.8"
"1.4","3.4","1.2","3.9","146.8"
"1.4","3.6","-0.9","4.0","146.8"
"0.7","3.4","-1.1","3.6","146.8"
"0.2","3.0","-0.3","3.0","146.8"
"-0.4","2.4","0.5","2.5","146.8"
"-0.7","2.2","0.9","2.5","146.8"
"-0.7","2.3","1.3","2.7","146.8"
"-0.6","2.3","1.6","2.9","146.8"
"-0.4","2.6","1.8","3.2","146.8"
"-0.2","2.7","1.5","3.1","146.9"
"-0.2","2.4","0.9","2.6","146.9"
"-0.5","1.8","0.3","1.9","146.9"
"-1.1","0.8","-1.0","1.7","146.9"
"-1.8","-0.1","-3.1","3.6","146.9"
"-2.2","-1.2","-5.4","6.0","146.9"
"-1.6","-2.9","-9.1","9.7","146.9"
"-0.1","-7.1","-18.4","19.7","146.9"
"-4.5","-14.8","-23.0","27.7","146.9"
"-9.2","-16.3","-9.8","21.1","146.9"
"-4.3","-9.7","2.9","11.0","147.0"
"1.9","-1.9","3.9","4.7","147.0"
"3.6","3.4","2.7","5.6","147.0"
"2.0","5.9","1.5","6.4","147.0"
"-1.0","5.3","-1.2","5.5","147.0"
"-5.9","0.5","1.1","6.0","147.0"
"-9.1","-5.2","3.3","11.0","147.0"
"-8.1","-6.7","9.2","14.0","147.0"
"-2.9","-3.9","17.3","18.0","147.0"
"4.1","1.9","15.3","16.0","147.0"
"8.1","6.3","7.6","12.8","147.0"
"7.8","7.3","1.6","10.8","147.1"
"6.3","7.0","-1.4","9.5","147.1"
"5.0","6.2","-2.4","8.3","147.1"
"3.5","4.4","-1.7","5.9","147.1"
"2.0","2.3","0.2","3.1","147.1"
"1.7","1.0","1.3","2.4","147.1"
"2.6","0.1","1.6","3.1","147.1"
"3.6","-0.7","1.2","3.9","147.1"
"3.1","-2.3","0.7","3.9","147.1"
"2.3","-4.1","0.6","4.7","147.1"
"1.4","-5.9","1.6","6.3","147.2"
"0.2","-7.3","2.1","7.6","147.2"
"-0.1","-7.1","0.9","7.2","147.2"
"0.5","-5.2","-0.9","5.3","147.2"
"1.1","-1.6","-1.7","2.6","147.2"
"1.3","1.2","-1.5","2.3","147.2"
"1.1","2.9","-1.6","3.5","147.2"
"0.6","3.7","-1.7","4.1","147.2"
"0.1","3.9","-1.9","4.3","147.2"
"-0.4","3.8","-1.9","4.3","147.2"
"-1.4","4.0","-5.5","6.9","147.2"
"-1.8","3.3","-6.6","7.6","147.3"
"-2.0","1.6","-4.7","5.4","147.3"
"-2.0","0.0","-1.8","2.7","147.3"
"-1.9","-1.0","-0.2","2.2","147.3"
"-1.2","-1.2","0.6","1.8","147.3"
"-0.6","-0.9","0.9","1.4","147.3"
"0.0","-0.3","0.5","0.6","147.3"
"0.1","0.4","0.5","0.6","147.3"
"-0.1","1.0","1.0","1.4","147.3"
"-0.3","1.1","1.5","1.9","147.3"
"-0.4","0.9","1.7","2.0","147.4"
"-0.4","0.4","1.8","1.9","147.4"
"-0.4","-0.2","1.8","1.9","147.4"
"-0.5","-0.9","1.8","2.1","147.4"
"-0.7","-1.7","1.9","2.6","147.4"
"-0.6","-2.4","1.6","2.9","147.4"
"-0.3","-2.5","0.7","2.6","147.4"
"0.1","-2.2","-0.4","2.2","147.4"
"0.3","-1.9","-1.4","2.4","147.4"
"0.0","-1.6","-2.4","2.9","147.4"
"-2.7","-1.5","-10.3","10.8","147.5"
"-2.3","-0.8","-8.5","8.8","147.5"
"0.0","-0.2","-2.5","2.5","147.5"
"1.3","-0.2","1.4","1.9","147.5"
"1.6","-0.6","2.9","3.4","147.5"
"1.7","-0.8","3.0","3.5","147.5"
"1.6","-1.1","2.1","2.9","147.5"
"1.5","-1.2","0.6","2.0","147.5"
"0.8","-1.6","-1.7","2.5","147.5"
"-0.4","-2.3","-4.8","5.3","147.5"
"-1.3","-2.8","-7.1","7.7","147.5"
"-0.5","-1.6","-4.0","4.3","147.6"
"1.1","0.3","0.8","1.4","147.6"
"2.0","1.0","3.5","4.2","147.6"
"2.5","1.1","4.9","5.6","147.6"
"1.8","0.8","5.3","5.7","147.6"
"0.2","0.6","6.1","6.1","147.6"
"-1.7","0.7","6.5","6.8","147.6"
"-3.2","0.5","6.8","7.5","147.6"
"-3.7","0.0","7.1","8.0","147.6"
"-3.5","-0.5","6.8","7.7","147.6"
"-2.9","-0.9","5.1","5.9","147.7"
"-2.5","-1.0","3.0","4.0","147.7"
"-1.8","-0.6","0.5","2.0","147.7"
"-0.7","0.3","-2.6","2.7","147.7"
"-1.0","0.7","-5.3","5.4","147.7"
"-1.9","1.1","-6.0","6.4","147.7"
"-1.1","2.0","-5.2","5.7","147.7"
"0.2","3.1","-3.0","4.3","147.7"
"1.8","3.8","-2.7","5.0","147.7"
"5.4","2.6","-11.7","13.1","147.7"
"4.1","0.3","-0.5","4.1","147.7"
"2.2","0.2","5.5","5.9","147.8"
"1.9","1.2","6.3","6.7","147.8"
"2.7","2.4","4.6","5.8","147.8"
"2.9","3.3","2.1","4.9","147.8"
"2.3","3.5","-0.2","4.2","147.8"
"1.4","3.4","-0.5","3.7","147.8"
"0.6","3.2","-0.3","3.3","147.8"
"-0.1","2.8","0.3","2.8","147.8"
"-0.7","2.4","0.8","2.6","147.8"
"-1.1","2.2","1.5","2.9","147.8"
"-1.0","2.1","2.1","3.1","147.9"
"-1.0","2.3","2.3","3.4","147.9"
"-0.6","2.6","2.3","3.5","147.9"
"-0.1","2.8","2.0","3.4","147.9"
"-0.1","2.7","1.7","3.2","147.9"
"-0.2","2.5","0.7","2.6","147.9"
"-0.6","1.6","-0.8","1.9","147.9"
"-1.7","0.2","-3.0","3.5","147.9"
"-3.4","-1.9","-7.7","8.6","147.9"
"-3.8","-4.9","-15.3","16.5","147.9"
"-3.9","-10.7","-24.6","27.1","147.9"
"-7.8","-17.0","-22.2","29.0","148.0"
"-6.9","-15.3","-2.1","16.9","148.0"
"-1.2","-8.1","5.6","9.9","148.0"
"2.4","-0.9","4.6","5.3","148.0"
"2.3","4.2","2.8","5.5","148.0"
"1.2","7.0","1.5","7.3","148.0"
"0.2","7.5","1.3","7.6","148.0"
"-0.4","7.0","2.0","7.3","148.0"
"-1.5","5.3","6.3","8.4","148.0"
"-4.5","0.7","12.1","12.9","148.0"
"-6.1","-3.9","14.2","15.9","148.1"
"-4.8","-5.7","13.9","15.8","148.1"
"1.4","-3.8","3.7","5.5","148.1"
"3.9","-1.5","-2.7","5.0","148.1"
"3.9","-0.1","-5.8","7.0","148.1"
"4.4","1.4","-5.5","7.2","148.1"
"3.6","2.0","-1.6","4.4","148.1"
"3.0","2.0","0.5","3.6","148.1"
"3.1","1.7","1.7","3.9","148.1"
"4.5","1.9","1.8","5.2","148.1"
"6.0","1.7","2.2","6.6","148.2"
"5.2","0.5","2.6","5.8","148.2"
"3.1","-1.2","2.9","4.4","148.2"
"1.4","-2.8","3.1","4.4","148.2"
"0.5","-3.9","3.0","4.9","148.2"
"0.1","-4.0","1.9","4.4","148.2"
"0.2","-2.8","-0.2","2.8","148.2"
"0.7","-0.8","-1.3","1.7","148.2"
"1.3","1.4","-1.9","2.7","148.2"
"1.4","2.9","-2.2","3.9","148.2"
"1.1","3.7","-2.1","4.4","148.2"
"0.7","3.9","-1.8","4.4","148.3"
"0.4","3.8","-1.7","4.2","148.3"
"0.2","3.2","-1.5","3.5","148.3"
"-0.2","2.1","-1.2","2.4","148.3"
"-0.9","0.7","-1.1","1.6","148.3"
"-1.4","-0.7","-1.0","1.9","148.3"
"-1.8","-1.7","-1.3","2.8","148.3"
"-1.9","-2.2","-2.1","3.6","148.3"
"-2.0","-2.4","-2.4","3.9","148.3"
"-2.0","-2.3","-1.9","3.6","148.3"
"-1.7","-1.8","-1.2","2.8","148.4"
"-1.1","-0.9","-1.5","2.1","148.4"
"-0.7","0.0","-1.4","1.6","148.4"
"-0.4","0.6","-0.6","0.9","148.4"
"-0.2","0.8","0.5","1.0","148.4"
"-0.3","0.7","1.3","1.5","148.4"
"-0.3","0.3","1.8","1.8","148.4"
"-0.5","-0.3","2.1","2.2","148.4"
"-0.5","-0.9","2.1","2.3","148.4"
"-0.5","-1.5","1.7","2.3","148.4"
"-0.3","-1.6","0.5","1.7","148.4"
"-0.5","-1.5","-1.9","2.5","148.5"
"-0.5","-1.2","-3.4","3.6","148.5"
"-0.3","-0.9","-3.7","3.8","148.5"
"0.0","-0.6","-3.3","3.4","148.5"
"0.4","-0.4","-2.4","2.5","148.5"
"1.0","-0.4","-0.7","1.3","148.5"
"1.4","-0.5","0.9","1.7","148.5"
"1.6","-0.6","1.5","2.3","148.5"
"1.9","-0.5","1.5","2.5","148.5"
"1.9","-0.7","0.9","2.2","148.5"
"1.6","-1.1","-0.2","2.0","148.6"
"0.9","-1.9","-2.0","2.9","148.6"
"0.3","-2.7","-3.7","4.6","148.6"
"0.0","-2.8","-4.4","5.2","148.6"
"-0.4","-1.7","-3.0","3.5","148.6"
"0.3","0.1","0.0","0.3","148.6"
"1.2","1.1","2.6","3.1","148.6"
"1.5","1.7","4.3","4.9","148.6"
"0.7","2.0","5.1","5.5","148.6"
"-1.2","1.9","5.7","6.1","148.6"
"-3.0","1.6","6.1","7.0","148.7"
"-4.1","0.7","6.8","8.0","148.7"
"-4.6","-0.3","8.0","9.2","148.7"
"-4.4","-1.5","6.9","8.3","148.7"
"-4.1","-2.4","5.2","7.0","148.7"
"-3.1","-2.4","2.1","4.4","148.7"
"-1.9","-1.9","-1.6","3.1","148.7"
"-0.6","-0.6","-5.7","5.8","148.7"
"0.0","0.5","-9.1","9.1","148.7"
"-0.3","1.2","-8.7","8.8","148.7"
"0.7","2.2","-5.7","6.1","148.7"
"1.7","2.8","-1.9","3.8","148.8"
"4.6","3.4","-5.2","7.7","148.8"
"7.1","2.2","-4.0","8.4","148.8"
"4.5","0.6","4.1","6.1","148.8"
"2.8","0.6","7.3","7.8","148.8"
"2.4","1.5","6.7","7.3","148.8"
"2.5","2.5","4.4","5.6","148.8"
"1.9","3.1","1.8","4.1","148.8"
"1.1","3.3","-0.1","3.5","148.8"
"0.2","3.3","-0.9","3.4","148.8"
"-0.4","3.3","-0.6","3.4","148.9"
"-0.9","3.1","-0.1","3.2","148.9"
"-1.1","2.7","0.4","2.9","148.9"
"-1.4","2.3","1.0","2.9","148.9"
"-1.4","2.2","1.7","3.1","148.9"
"-1.1","2.4","2.3","3.5","148.9"
"-0.7","2.7","2.4","3.7","148.9"
"-0.5","2.8","2.3","3.7","148.9"
"-0.4","2.7","1.7","3.2","148.9"
"-0.7","2.1","0.7","2.3","148.9"
"-1.5","1.0","-0.4","1.8","148.9"
"-2.9","-0.6","-3.3","4.4","149.0"
"-4.8","-2.4","-10.8","12.1","149.0"
"-4.9","-4.7","-17.8","19.1","149.0"
"-3.2","-9.5","-19.8","22.2","149.0"
"-6.2","-14.1","-12.7","20.0","149.0"
"-6.6","-13.0","-4.0","15.1","149.0"
"-1.2","-7.9","0.2","8.0","149.0"
"3.4","-1.5","1.2","3.9","149.0"
"4.2","3.5","1.6","5.7","149.0"
"3.0","6.3","1.6","7.2","149.0"
"1.7","6.5","1.1","6.8","149.1"
"0.7","5.5","2.3","6.0","149.1"
"-0.8","3.1","4.7","5.7","149.1"
"-5.8","-3.2","11.4","13.2","149.1"
"-6.6","-7.5","18.0","20.6","149.1"
"-1.4","-6.2","13.2","14.7","149.1"
"4.1","-3.6","4.2","6.9","149.1"
"5.3","-0.9","0.2","5.4","149.1"
"6.0","2.3","-2.2","6.8","149.1"
"5.3","4.7","-3.7","8.0","149.1"
"3.7","5.1","-3.8","7.4","149.2"
"2.6","4.6","-1.8","5.6","149.2"
"2.4","3.8","0.9","4.6","149.2"
"2.4","2.8","3.2","4.9","149.2"
"1.4","1.4","3.8","4.3","149.2"
"-0.3","-0.5","3.8","3.8","149.2"
"-1.3","-2.4","3.9","4.8","149.2"
"-1.1","-3.5","3.6","5.1","149.2"
"-0.4","-4.0","1.9","4.4","149.2"
"0.3","-3.8","-0.3","3.8","149.2"
"1.0","-2.5","-2.2","3.5","149.2"
"1.6","-0.6","-3.2","3.6","149.3"
"1.5","1.0","-2.6","3.2","149.3"
"0.8","1.8","-2.1","2.9","149.3"
"0.4","2.4","-1.7","3.0","149.3"
"0.3","2.8","-1.5","3.2","149.3"
"0.2","2.7","-1.4","3.0","149.3"
