"-2.6","2.3","9.1","9.7","8.2"
"-3.0","2.1","8.8","9.5","8.2"
"-3.3","2.0","5.8","7.0","8.2"
"-3.2","1.1","3.0","4.5","8.2"
"-2.9","-0.3","0.7","3.0","8.2"
"-2.5","-1.3","-2.5","3.8","8.2"
"-3.0","-1.7","-4.7","5.8","8.3"
"1.0","1.5","-1.6","2.4","8.3"
"7.1","4.0","-1.1","8.2","8.3"
"4.9","3.9","4.5","7.7","8.3"
"2.9","4.4","1.9","5.6","8.3"
"1.6","5.0","-0.7","5.3","8.4"
"0.9","5.2","-0.3","5.3","8.4"
"0.2","4.5","1.4","4.7","8.4"
"-0.4","3.7","2.9","4.7","8.4"
"-0.6","3.3","2.4","4.1","8.4"
"-1.0","2.6","-0.6","2.8","8.5"
"-1.3","0.1","-5.9","6.0","8.5"
"-2.1","-8.9","-17.6","19.8","8.5"
"-4.6","-16.9","-11.4","20.9","8.5"
"1.6","-3.6","-8.8","9.6","8.5"
"2.9","3.2","-7.6","8.7","8.6"
"1.3","1.4","1.6","2.5","8.6"
"-6.9","-4.4","26.2","27.4","8.6"
"-4.0","-2.9","14.6","15.4","8.6"
"2.0","4.0","1.0","4.6","8.6"
"3.7","8.4","-8.2","12.3","8.6"
"0.2","3.6","3.6","5.1","8.7"
"-3.1","-1.7","6.1","7.1","8.7"
"-2.0","-4.1","3.5","5.7","8.7"
"0.8","-4.0","0.1","4.1","8.7"
"2.7","-3.0","-2.7","4.9","8.7"
"2.7","-2.2","-2.9","4.5","8.8"
"1.9","-0.7","-1.3","2.4","8.8"
"2.5","2.5","-1.9","4.0","8.8"
"3.1","4.6","-2.7","6.2","8.8"
"3.0","4.3","-1.1","5.4","8.8"
"1.3","2.1","-0.8","2.6","8.9"
"0.8","-0.3","-0.4","0.9","8.9"
"0.3","-0.4","0.7","0.9","8.9"
"-0.5","-0.1","1.7","1.8","8.9"
"-0.3","0.0","3.6","3.6","8.9"
"-0.5","-0.7","5.2","5.3","9.0"
"-0.5","-2.5","3.3","4.2","9.0"
"0.3","-4.1","0.4","4.1","9.0"
"-1.5","-5.8","-3.4","6.9","9.0"
"-8.5","-6.1","-24.1","26.3","9.0"
"0.6","-1.1","-0.7","1.4","9.1"
"3.1","-4.0","7.4","9.0","9.1"
"4.5","-2.3","1.9","5.4","9.1"
"4.3","1.2","-1.3","4.6","9.1"
"-0.7","1.8","-0.6","2.0","9.1"
"-5.5","1.2","1.2","5.8","9.1"
"-3.3","1.9","7.9","8.8","9.2"
"-3.6","1.5","7.2","8.2","9.2"
"-2.7","1.5","3.7","4.8","9.2"
"-2.6","0.5","0.5","2.7","9.2"
"-2.9","-0.7","-2.3","3.8","9.2"
"-3.0","-1.3","-5.8","6.7","9.3"
"-0.5","1.6","-0.2","1.7","9.3"
"2.8","4.2","2.4","5.6","9.3"
"7.7","4.7","-0.8","9.1","9.3"
"5.4","3.5","2.7","7.0","9.3"
"3.7","2.9","1.5","4.9","9.4"
"0.9","3.0","-0.7","3.2","9.4"
"0.1","3.6","-0.5","3.6","9.4"
"-0.1","3.9","1.9","4.3","9.4"
"-0.5","4.2","4.4","6.1","9.4"
"-0.2","4.9","2.2","5.4","9.5"
"-1.2","4.0","-2.7","5.0","9.5"
"-1.3","-0.4","-7.9","8.0","9.5"
"-5.5","-13.5","-30.2","33.5","9.5"
"-2.1","-14.7","-2.8","15.1","9.5"
"2.8","-1.2","-2.5","3.9","9.5"
"0.9","4.4","-2.8","5.3","9.6"
"-4.3","-1.1","8.0","9.1","9.6"
"-7.3","-5.4","20.8","22.7","9.6"
"-1.5","0.8","3.8","4.2","9.6"
"1.5","6.5","-10.2","12.2","9.6"
"0.5","1.7","8.4","8.6","9.7"
"0.9","-0.6","7.4","7.5","9.7"
